
--------------------------------------------------------------------------------
WORKER run_id=1 method=ensemble_dagger kind=ensemble
--------------------------------------------------------------------------------

--------------------------------------------------------------------------------
ENSEMBLE_DAGGER ROUND 1  (remaining budget = 15)
--------------------------------------------------------------------------------
[12:59:07] [iil-baseline] round 1: pool=20 successes=8 failures=12 correction_sr=0.400
[12:59:07] [iil-baseline] round 1: picked=1 saved=1 cum_extras=1/15
[12:59:07] [uncertainty] member 0: $ /home/s226137394/.conda/envs/maze/bin/python3 -u -m Equivariant_pathway.equivariant_CNN_hybrid.baseline_vs_p4.pool_x_selector.trainer.finetune_replay --demo_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_1/ensemble_dagger/demos --checkpoint_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_1/ensemble_dagger/checkpoints/member_0 --epochs 90 --batch_size 64 --lr 5e-05 --weight_decay 0.0001 --replay_mix 0.5 --replay_mix_floor 0.2 --seed 1 --resume --new_demos_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_1/ensemble_dagger/demos/round_001
[finetune_replay] device=cuda demo_dir=/weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_1/ensemble_dagger/demos new_demos_dir=/weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_1/ensemble_dagger/demos/round_001
[hybrid-dataset] 20 demos -> 103 samples
[hybrid-dataset] 1 demos -> 7 samples
[finetune_replay] sampler audit: {'n_old_samples': 103, 'n_new_samples': 7, 'replay_mix_target': 0.5, 'replay_mix_effective': 0.5, 'replay_mix_floor': 0.2}
[finetune_replay] trainable params: 1,400,028
[finetune_replay] WARM START from last_hybrid_policy.pth
[finetune_replay] ep   1/90 | train loss=1.3472 top1=0.768 | val loss=0.1452 | t=1.3s  *
[finetune_replay] ep  22/90 | train loss=0.0026 top1=1.000 | val loss=0.0390 | t=0.1s
[finetune_replay] ep  23/90 | train loss=0.0021 top1=1.000 | val loss=0.0370 | t=0.1s  *
[finetune_replay] ep  24/90 | train loss=0.0018 top1=1.000 | val loss=0.0340 | t=0.1s  *
[finetune_replay] ep  25/90 | train loss=0.0021 top1=1.000 | val loss=0.0325 | t=0.1s  *
[finetune_replay] ep  26/90 | train loss=0.0023 top1=1.000 | val loss=0.0319 | t=0.1s  *
[finetune_replay] ep  27/90 | train loss=0.0020 top1=1.000 | val loss=0.0326 | t=0.1s
[finetune_replay] ep  28/90 | train loss=0.0021 top1=1.000 | val loss=0.0338 | t=0.1s
[finetune_replay] ep  29/90 | train loss=0.0018 top1=1.000 | val loss=0.0349 | t=0.1s
[finetune_replay] ep  30/90 | train loss=0.0019 top1=1.000 | val loss=0.0367 | t=0.1s
[finetune_replay] ep  31/90 | train loss=0.0017 top1=1.000 | val loss=0.0379 | t=0.1s
[finetune_replay] ep  32/90 | train loss=0.0016 top1=1.000 | val loss=0.0391 | t=0.1s
[finetune_replay] ep  33/90 | train loss=0.0018 top1=1.000 | val loss=0.0393 | t=0.1s
[finetune_replay] ep  34/90 | train loss=0.0017 top1=1.000 | val loss=0.0385 | t=0.1s
[finetune_replay] ep  35/90 | train loss=0.0016 top1=1.000 | val loss=0.0372 | t=0.1s
[finetune_replay] ep  36/90 | train loss=0.0017 top1=1.000 | val loss=0.0356 | t=0.1s
[finetune_replay] ep  37/90 | train loss=0.0013 top1=1.000 | val loss=0.0345 | t=0.1s
[finetune_replay] ep  38/90 | train loss=0.0013 top1=1.000 | val loss=0.0343 | t=0.1s
[finetune_replay] ep  39/90 | train loss=0.0013 top1=1.000 | val loss=0.0337 | t=0.2s
[finetune_replay] ep  40/90 | train loss=0.0013 top1=1.000 | val loss=0.0331 | t=0.2s
[finetune_replay] ep  41/90 | train loss=0.0017 top1=1.000 | val loss=0.0353 | t=0.1s
[finetune_replay] ep  42/90 | train loss=0.0013 top1=1.000 | val loss=0.0360 | t=0.1s
[finetune_replay] ep  43/90 | train loss=0.0014 top1=1.000 | val loss=0.0357 | t=0.1s
[finetune_replay] ep  44/90 | train loss=0.0012 top1=1.000 | val loss=0.0359 | t=0.1s
[finetune_replay] ep  45/90 | train loss=0.0013 top1=1.000 | val loss=0.0351 | t=0.1s
[finetune_replay] ep  46/90 | train loss=0.0012 top1=1.000 | val loss=0.0343 | t=0.1s
[finetune_replay] ep  47/90 | train loss=0.0016 top1=1.000 | val loss=0.0326 | t=0.1s
[finetune_replay] ep  48/90 | train loss=0.0013 top1=1.000 | val loss=0.0330 | t=0.1s
[finetune_replay] ep  49/90 | train loss=0.0012 top1=1.000 | val loss=0.0332 | t=0.1s
[finetune_replay] ep  50/90 | train loss=0.0009 top1=1.000 | val loss=0.0335 | t=0.1s
[finetune_replay] ep  51/90 | train loss=0.0016 top1=1.000 | val loss=0.0343 | t=0.1s
[finetune_replay] ep  52/90 | train loss=0.0016 top1=1.000 | val loss=0.0332 | t=0.1s
[finetune_replay] ep  53/90 | train loss=0.0010 top1=1.000 | val loss=0.0343 | t=0.1s
[finetune_replay] ep  54/90 | train loss=0.0013 top1=1.000 | val loss=0.0339 | t=0.1s
[finetune_replay] ep  55/90 | train loss=0.0013 top1=1.000 | val loss=0.0337 | t=0.1s
[finetune_replay] ep  56/90 | train loss=0.0010 top1=1.000 | val loss=0.0351 | t=0.1s
[finetune_replay] ep  57/90 | train loss=0.0015 top1=1.000 | val loss=0.0354 | t=0.1s
[finetune_replay] ep  58/90 | train loss=0.0012 top1=1.000 | val loss=0.0356 | t=0.1s
[finetune_replay] ep  59/90 | train loss=0.0011 top1=1.000 | val loss=0.0350 | t=0.1s
[finetune_replay] ep  60/90 | train loss=0.0012 top1=1.000 | val loss=0.0355 | t=0.1s
[finetune_replay] ep  61/90 | train loss=0.0012 top1=1.000 | val loss=0.0351 | t=0.1s
[finetune_replay] ep  62/90 | train loss=0.0012 top1=1.000 | val loss=0.0356 | t=0.1s
[finetune_replay] ep  63/90 | train loss=0.0010 top1=1.000 | val loss=0.0340 | t=0.1s
[finetune_replay] ep  64/90 | train loss=0.0012 top1=1.000 | val loss=0.0329 | t=0.1s
[finetune_replay] ep  65/90 | train loss=0.0010 top1=1.000 | val loss=0.0327 | t=0.1s
[finetune_replay] ep  66/90 | train loss=0.0011 top1=1.000 | val loss=0.0345 | t=0.1s
[finetune_replay] ep  67/90 | train loss=0.0012 top1=1.000 | val loss=0.0337 | t=0.1s
[finetune_replay] ep  68/90 | train loss=0.0012 top1=1.000 | val loss=0.0348 | t=0.1s
[finetune_replay] ep  69/90 | train loss=0.0011 top1=1.000 | val loss=0.0339 | t=0.1s
[finetune_replay] ep  70/90 | train loss=0.0012 top1=1.000 | val loss=0.0336 | t=0.1s
[finetune_replay] ep  71/90 | train loss=0.0010 top1=1.000 | val loss=0.0341 | t=0.1s
[finetune_replay] ep  72/90 | train loss=0.0010 top1=1.000 | val loss=0.0337 | t=0.1s
[finetune_replay] ep  73/90 | train loss=0.0012 top1=1.000 | val loss=0.0332 | t=0.1s
[finetune_replay] ep  74/90 | train loss=0.0010 top1=1.000 | val loss=0.0329 | t=0.1s
[finetune_replay] ep  75/90 | train loss=0.0012 top1=1.000 | val loss=0.0326 | t=0.1s
[finetune_replay] ep  76/90 | train loss=0.0013 top1=1.000 | val loss=0.0322 | t=0.1s
[finetune_replay] ep  77/90 | train loss=0.0011 top1=1.000 | val loss=0.0321 | t=0.1s
[finetune_replay] ep  78/90 | train loss=0.0010 top1=1.000 | val loss=0.0331 | t=0.1s
[finetune_replay] ep  79/90 | train loss=0.0010 top1=1.000 | val loss=0.0327 | t=0.1s
[finetune_replay] ep  80/90 | train loss=0.0010 top1=1.000 | val loss=0.0325 | t=0.1s
[finetune_replay] ep  81/90 | train loss=0.0011 top1=1.000 | val loss=0.0323 | t=0.2s
[finetune_replay] ep  82/90 | train loss=0.0012 top1=1.000 | val loss=0.0334 | t=0.1s
[finetune_replay] ep  83/90 | train loss=0.0012 top1=1.000 | val loss=0.0341 | t=0.1s
[finetune_replay] ep  84/90 | train loss=0.0013 top1=1.000 | val loss=0.0339 | t=0.1s
[finetune_replay] ep  85/90 | train loss=0.0011 top1=1.000 | val loss=0.0337 | t=0.1s
[finetune_replay] ep  86/90 | train loss=0.0012 top1=1.000 | val loss=0.0330 | t=0.1s
[finetune_replay] ep  87/90 | train loss=0.0013 top1=1.000 | val loss=0.0330 | t=0.1s
[finetune_replay] ep  88/90 | train loss=0.0015 top1=1.000 | val loss=0.0335 | t=0.1s
[finetune_replay] ep  89/90 | train loss=0.0012 top1=1.000 | val loss=0.0338 | t=0.1s
[finetune_replay] ep  90/90 | train loss=0.0009 top1=1.000 | val loss=0.0334 | t=0.1s
[finetune_replay] DONE best_val_loss=0.0319 @ epoch 26
[12:59:38] [uncertainty] member 1: $ /home/s226137394/.conda/envs/maze/bin/python3 -u -m Equivariant_pathway.equivariant_CNN_hybrid.baseline_vs_p4.pool_x_selector.trainer.finetune_replay --demo_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_1/ensemble_dagger/demos --checkpoint_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_1/ensemble_dagger/checkpoints/member_1 --epochs 90 --batch_size 64 --lr 5e-05 --weight_decay 0.0001 --replay_mix 0.5 --replay_mix_floor 0.2 --seed 102 --resume --new_demos_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_1/ensemble_dagger/demos/round_001
[finetune_replay] device=cuda demo_dir=/weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_1/ensemble_dagger/demos new_demos_dir=/weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_1/ensemble_dagger/demos/round_001
[hybrid-dataset] 20 demos -> 103 samples
[hybrid-dataset] 1 demos -> 7 samples
[finetune_replay] sampler audit: {'n_old_samples': 103, 'n_new_samples': 7, 'replay_mix_target': 0.5, 'replay_mix_effective': 0.5, 'replay_mix_floor': 0.2}
[finetune_replay] trainable params: 1,400,028
[finetune_replay] WARM START from last_hybrid_policy.pth
[finetune_replay] ep   1/90 | train loss=1.3716 top1=0.747 | val loss=0.0605 | t=0.8s  *
[finetune_replay] ep   2/90 | train loss=0.2601 top1=0.909 | val loss=0.2915 | t=0.2s
[finetune_replay] ep   3/90 | train loss=0.2598 top1=0.990 | val loss=0.0993 | t=0.1s
[finetune_replay] ep   4/90 | train loss=0.1530 top1=1.000 | val loss=0.0045 | t=0.2s  *
[finetune_replay] ep   5/90 | train loss=0.0893 top1=1.000 | val loss=0.0054 | t=0.1s
[finetune_replay] ep   6/90 | train loss=0.0542 top1=1.000 | val loss=0.0047 | t=0.1s
[finetune_replay] ep   7/90 | train loss=0.0477 top1=1.000 | val loss=0.0047 | t=0.1s
[finetune_replay] ep   8/90 | train loss=0.0459 top1=0.980 | val loss=0.0046 | t=0.2s
[finetune_replay] ep   9/90 | train loss=0.0222 top1=1.000 | val loss=0.0015 | t=0.1s  *
[finetune_replay] ep  10/90 | train loss=0.0119 top1=1.000 | val loss=0.0024 | t=0.1s
[finetune_replay] ep  11/90 | train loss=0.0181 top1=1.000 | val loss=0.0013 | t=0.2s  *
[finetune_replay] ep  12/90 | train loss=0.0076 top1=1.000 | val loss=0.0021 | t=0.1s
[finetune_replay] ep  13/90 | train loss=0.0051 top1=1.000 | val loss=0.0032 | t=0.1s
[finetune_replay] ep  14/90 | train loss=0.0091 top1=1.000 | val loss=0.0017 | t=0.1s
[finetune_replay] ep  15/90 | train loss=0.0051 top1=1.000 | val loss=0.0012 | t=0.1s  *
[finetune_replay] ep  16/90 | train loss=0.0036 top1=1.000 | val loss=0.0012 | t=0.1s  *
[finetune_replay] ep  17/90 | train loss=0.0040 top1=1.000 | val loss=0.0014 | t=0.1s
[finetune_replay] ep  18/90 | train loss=0.0087 top1=1.000 | val loss=0.0012 | t=0.1s  *
[finetune_replay] ep  19/90 | train loss=0.0042 top1=1.000 | val loss=0.0011 | t=0.1s  *
[finetune_replay] ep  20/90 | train loss=0.0032 top1=1.000 | val loss=0.0016 | t=0.1s
[finetune_replay] ep  21/90 | train loss=0.0028 top1=1.000 | val loss=0.0024 | t=0.1s
[finetune_replay] ep  22/90 | train loss=0.0028 top1=1.000 | val loss=0.0027 | t=0.1s
[finetune_replay] ep  23/90 | train loss=0.0033 top1=1.000 | val loss=0.0017 | t=0.1s
[finetune_replay] ep  24/90 | train loss=0.0025 top1=1.000 | val loss=0.0011 | t=0.1s
[finetune_replay] ep  25/90 | train loss=0.0040 top1=1.000 | val loss=0.0009 | t=0.1s  *
[finetune_replay] ep  26/90 | train loss=0.0024 top1=1.000 | val loss=0.0009 | t=0.1s
[finetune_replay] ep  27/90 | train loss=0.0029 top1=1.000 | val loss=0.0009 | t=0.1s
[finetune_replay] ep  28/90 | train loss=0.0019 top1=1.000 | val loss=0.0008 | t=0.1s  *
[finetune_replay] ep  29/90 | train loss=0.0029 top1=1.000 | val loss=0.0008 | t=0.1s  *
[finetune_replay] ep  30/90 | train loss=0.0022 top1=1.000 | val loss=0.0008 | t=0.1s
[finetune_replay] ep  31/90 | train loss=0.0020 top1=1.000 | val loss=0.0008 | t=0.2s
[finetune_replay] ep  32/90 | train loss=0.0020 top1=1.000 | val loss=0.0007 | t=0.1s  *
[finetune_replay] ep  33/90 | train loss=0.0023 top1=1.000 | val loss=0.0007 | t=0.1s  *
[finetune_replay] ep  34/90 | train loss=0.0018 top1=1.000 | val loss=0.0006 | t=0.1s  *
[finetune_replay] ep  35/90 | train loss=0.0018 top1=1.000 | val loss=0.0006 | t=0.1s  *
[finetune_replay] ep  36/90 | train loss=0.0015 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  37/90 | train loss=0.0017 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  38/90 | train loss=0.0021 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  39/90 | train loss=0.0018 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  40/90 | train loss=0.0018 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  41/90 | train loss=0.0015 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  42/90 | train loss=0.0012 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  43/90 | train loss=0.0023 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  44/90 | train loss=0.0019 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  45/90 | train loss=0.0022 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  46/90 | train loss=0.0018 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  47/90 | train loss=0.0012 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  48/90 | train loss=0.0015 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  49/90 | train loss=0.0013 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  50/90 | train loss=0.0018 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  51/90 | train loss=0.0017 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  52/90 | train loss=0.0016 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  53/90 | train loss=0.0014 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  54/90 | train loss=0.0011 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  55/90 | train loss=0.0017 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  56/90 | train loss=0.0014 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  57/90 | train loss=0.0017 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  58/90 | train loss=0.0011 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  59/90 | train loss=0.0017 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  60/90 | train loss=0.0018 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  61/90 | train loss=0.0014 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  62/90 | train loss=0.0015 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  63/90 | train loss=0.0012 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  64/90 | train loss=0.0016 top1=1.000 | val loss=0.0007 | t=0.1s
[finetune_replay] ep  65/90 | train loss=0.0013 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  66/90 | train loss=0.0012 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  67/90 | train loss=0.0013 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  68/90 | train loss=0.0012 top1=1.000 | val loss=0.0006 | t=0.2s
[finetune_replay] ep  69/90 | train loss=0.0015 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  70/90 | train loss=0.0012 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  71/90 | train loss=0.0013 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  72/90 | train loss=0.0014 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  73/90 | train loss=0.0013 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  74/90 | train loss=0.0012 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  75/90 | train loss=0.0011 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  76/90 | train loss=0.0011 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  77/90 | train loss=0.0015 top1=1.000 | val loss=0.0006 | t=0.1s  *
[finetune_replay] ep  78/90 | train loss=0.0013 top1=1.000 | val loss=0.0006 | t=0.1s  *
[finetune_replay] ep  79/90 | train loss=0.0011 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  80/90 | train loss=0.0015 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  81/90 | train loss=0.0011 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  82/90 | train loss=0.0012 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  83/90 | train loss=0.0011 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  84/90 | train loss=0.0012 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  85/90 | train loss=0.0010 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  86/90 | train loss=0.0012 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  87/90 | train loss=0.0010 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  88/90 | train loss=0.0012 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  89/90 | train loss=0.0015 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] ep  90/90 | train loss=0.0014 top1=1.000 | val loss=0.0006 | t=0.1s
[finetune_replay] DONE best_val_loss=0.0006 @ epoch 78
[13:00:13] [uncertainty] member 2: $ /home/s226137394/.conda/envs/maze/bin/python3 -u -m Equivariant_pathway.equivariant_CNN_hybrid.baseline_vs_p4.pool_x_selector.trainer.finetune_replay --demo_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_1/ensemble_dagger/demos --checkpoint_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_1/ensemble_dagger/checkpoints/member_2 --epochs 90 --batch_size 64 --lr 5e-05 --weight_decay 0.0001 --replay_mix 0.5 --replay_mix_floor 0.2 --seed 203 --resume --new_demos_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_1/ensemble_dagger/demos/round_001
[finetune_replay] device=cuda demo_dir=/weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_1/ensemble_dagger/demos new_demos_dir=/weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_1/ensemble_dagger/demos/round_001
[hybrid-dataset] 20 demos -> 103 samples
[hybrid-dataset] 1 demos -> 7 samples
[finetune_replay] sampler audit: {'n_old_samples': 103, 'n_new_samples': 7, 'replay_mix_target': 0.5, 'replay_mix_effective': 0.5, 'replay_mix_floor': 0.2}
[finetune_replay] trainable params: 1,400,028
[finetune_replay] WARM START from last_hybrid_policy.pth
[finetune_replay] ep   1/90 | train loss=1.4620 top1=0.677 | val loss=0.1846 | t=1.2s  *
[finetune_replay] ep   2/90 | train loss=0.4146 top1=0.808 | val loss=0.6790 | t=0.2s
[finetune_replay] ep   3/90 | train loss=0.3102 top1=0.879 | val loss=0.3725 | t=0.2s
[finetune_replay] ep   4/90 | train loss=0.3047 top1=0.949 | val loss=0.1498 | t=0.1s  *
[finetune_replay] ep   5/90 | train loss=0.1012 top1=1.000 | val loss=0.0422 | t=0.1s  *
[finetune_replay] ep   6/90 | train loss=0.1303 top1=0.929 | val loss=0.0281 | t=0.1s  *
[finetune_replay] ep   7/90 | train loss=0.1203 top1=1.000 | val loss=0.0138 | t=0.1s  *
[finetune_replay] ep   8/90 | train loss=0.0346 top1=1.000 | val loss=0.0292 | t=0.1s
[finetune_replay] ep   9/90 | train loss=0.0300 top1=1.000 | val loss=0.0427 | t=0.1s
[finetune_replay] ep  10/90 | train loss=0.0375 top1=1.000 | val loss=0.0191 | t=0.1s
[finetune_replay] ep  11/90 | train loss=0.0156 top1=1.000 | val loss=0.0054 | t=0.1s  *
[finetune_replay] ep  12/90 | train loss=0.0123 top1=1.000 | val loss=0.0035 | t=0.1s  *
[finetune_replay] ep  13/90 | train loss=0.0147 top1=1.000 | val loss=0.0026 | t=0.1s  *
[finetune_replay] ep  14/90 | train loss=0.0047 top1=1.000 | val loss=0.0059 | t=0.1s
[finetune_replay] ep  15/90 | train loss=0.0059 top1=1.000 | val loss=0.0055 | t=0.1s
[finetune_replay] ep  16/90 | train loss=0.0070 top1=1.000 | val loss=0.0048 | t=0.1s
[finetune_replay] ep  17/90 | train loss=0.0040 top1=1.000 | val loss=0.0042 | t=0.1s
[finetune_replay] ep  18/90 | train loss=0.0033 top1=1.000 | val loss=0.0031 | t=0.1s
[finetune_replay] ep  19/90 | train loss=0.0035 top1=1.000 | val loss=0.0025 | t=0.1s  *
[finetune_replay] ep  20/90 | train loss=0.0045 top1=1.000 | val loss=0.0022 | t=0.2s  *
[finetune_replay] ep  21/90 | train loss=0.0037 top1=1.000 | val loss=0.0021 | t=0.1s  *
[finetune_replay] ep  22/90 | train loss=0.0044 top1=1.000 | val loss=0.0022 | t=0.1s
[finetune_replay] ep  23/90 | train loss=0.0032 top1=1.000 | val loss=0.0024 | t=0.1s
[finetune_replay] ep  24/90 | train loss=0.0029 top1=1.000 | val loss=0.0026 | t=0.1s
[finetune_replay] ep  25/90 | train loss=0.0027 top1=1.000 | val loss=0.0026 | t=0.1s
