
--------------------------------------------------------------------------------
WORKER run_id=10 method=ensemble_dagger kind=ensemble
--------------------------------------------------------------------------------

--------------------------------------------------------------------------------
ENSEMBLE_DAGGER ROUND 1  (remaining budget = 15)
--------------------------------------------------------------------------------
[14:41:23] [iil-baseline] round 1: pool=20 successes=10 failures=10 correction_sr=0.500
[14:41:23] [iil-baseline] round 1: picked=1 saved=1 cum_extras=1/15
[14:41:23] [uncertainty] member 0: $ /home/s226137394/.conda/envs/maze/bin/python3 -u -m Equivariant_pathway.equivariant_CNN_hybrid.baseline_vs_p4.pool_x_selector.trainer.finetune_replay --demo_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_10/ensemble_dagger/demos --checkpoint_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_10/ensemble_dagger/checkpoints/member_0 --epochs 90 --batch_size 64 --lr 5e-05 --weight_decay 0.0001 --replay_mix 0.5 --replay_mix_floor 0.2 --seed 10 --resume --new_demos_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_10/ensemble_dagger/demos/round_001
[finetune_replay] device=cuda demo_dir=/weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_10/ensemble_dagger/demos new_demos_dir=/weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_10/ensemble_dagger/demos/round_001
[hybrid-dataset] 20 demos -> 103 samples
[hybrid-dataset] 1 demos -> 4 samples
[finetune_replay] sampler audit: {'n_old_samples': 103, 'n_new_samples': 4, 'replay_mix_target': 0.5, 'replay_mix_effective': 0.5, 'replay_mix_floor': 0.2}
[finetune_replay] trainable params: 1,400,028
[finetune_replay] WARM START from last_hybrid_policy.pth
[finetune_replay] ep   1/90 | train loss=0.8007 top1=0.722 | val loss=0.2220 | t=1.0s  *
[finetune_replay] ep  22/90 | train loss=0.0015 top1=1.000 | val loss=0.0185 | t=0.2s
[finetune_replay] ep  23/90 | train loss=0.0016 top1=1.000 | val loss=0.0182 | t=0.1s
[finetune_replay] ep  24/90 | train loss=0.0014 top1=1.000 | val loss=0.0234 | t=0.1s
[finetune_replay] ep  25/90 | train loss=0.0014 top1=1.000 | val loss=0.0284 | t=0.1s
[finetune_replay] ep  26/90 | train loss=0.0015 top1=1.000 | val loss=0.0305 | t=0.2s
[finetune_replay] ep  27/90 | train loss=0.0012 top1=1.000 | val loss=0.0290 | t=0.2s
[finetune_replay] ep  28/90 | train loss=0.0015 top1=1.000 | val loss=0.0279 | t=0.1s
[finetune_replay] ep  29/90 | train loss=0.0018 top1=1.000 | val loss=0.0291 | t=0.1s
[finetune_replay] ep  30/90 | train loss=0.0011 top1=1.000 | val loss=0.0301 | t=0.1s
[finetune_replay] ep  31/90 | train loss=0.0013 top1=1.000 | val loss=0.0359 | t=0.1s
[finetune_replay] ep  32/90 | train loss=0.0011 top1=1.000 | val loss=0.0403 | t=0.1s
[finetune_replay] ep  33/90 | train loss=0.0010 top1=1.000 | val loss=0.0393 | t=0.1s
[finetune_replay] ep  34/90 | train loss=0.0014 top1=1.000 | val loss=0.0375 | t=0.1s
[finetune_replay] ep  35/90 | train loss=0.0011 top1=1.000 | val loss=0.0303 | t=0.1s
[finetune_replay] ep  36/90 | train loss=0.0011 top1=1.000 | val loss=0.0247 | t=0.1s
[finetune_replay] ep  37/90 | train loss=0.0010 top1=1.000 | val loss=0.0200 | t=0.1s
[finetune_replay] ep  38/90 | train loss=0.0012 top1=1.000 | val loss=0.0191 | t=0.1s
[finetune_replay] ep  39/90 | train loss=0.0010 top1=1.000 | val loss=0.0219 | t=0.1s
[finetune_replay] ep  40/90 | train loss=0.0011 top1=1.000 | val loss=0.0236 | t=0.1s
[finetune_replay] ep  41/90 | train loss=0.0011 top1=1.000 | val loss=0.0244 | t=0.1s
[finetune_replay] ep  42/90 | train loss=0.0008 top1=1.000 | val loss=0.0263 | t=0.1s
[finetune_replay] ep  43/90 | train loss=0.0014 top1=1.000 | val loss=0.0238 | t=0.1s
[finetune_replay] ep  44/90 | train loss=0.0010 top1=1.000 | val loss=0.0179 | t=0.1s
[finetune_replay] ep  45/90 | train loss=0.0008 top1=1.000 | val loss=0.0160 | t=0.1s
[finetune_replay] ep  46/90 | train loss=0.0010 top1=1.000 | val loss=0.0163 | t=0.1s
[finetune_replay] ep  47/90 | train loss=0.0010 top1=1.000 | val loss=0.0178 | t=0.1s
[finetune_replay] ep  48/90 | train loss=0.0008 top1=1.000 | val loss=0.0209 | t=0.1s
[finetune_replay] ep  49/90 | train loss=0.0010 top1=1.000 | val loss=0.0243 | t=0.1s
[finetune_replay] ep  50/90 | train loss=0.0008 top1=1.000 | val loss=0.0262 | t=0.1s
[finetune_replay] ep  51/90 | train loss=0.0007 top1=1.000 | val loss=0.0260 | t=0.1s
[finetune_replay] ep  52/90 | train loss=0.0011 top1=1.000 | val loss=0.0231 | t=0.1s
[finetune_replay] ep  53/90 | train loss=0.0009 top1=1.000 | val loss=0.0210 | t=0.1s
[finetune_replay] ep  54/90 | train loss=0.0009 top1=1.000 | val loss=0.0225 | t=0.1s
[finetune_replay] ep  55/90 | train loss=0.0009 top1=1.000 | val loss=0.0225 | t=0.1s
[finetune_replay] ep  56/90 | train loss=0.0009 top1=1.000 | val loss=0.0232 | t=0.1s
[finetune_replay] ep  57/90 | train loss=0.0009 top1=1.000 | val loss=0.0234 | t=0.1s
[finetune_replay] ep  58/90 | train loss=0.0011 top1=1.000 | val loss=0.0208 | t=0.1s
[finetune_replay] ep  59/90 | train loss=0.0009 top1=1.000 | val loss=0.0172 | t=0.1s
[finetune_replay] ep  60/90 | train loss=0.0009 top1=1.000 | val loss=0.0160 | t=0.1s
[finetune_replay] ep  61/90 | train loss=0.0008 top1=1.000 | val loss=0.0159 | t=0.1s
[finetune_replay] ep  62/90 | train loss=0.0007 top1=1.000 | val loss=0.0156 | t=0.1s
[finetune_replay] ep  63/90 | train loss=0.0008 top1=1.000 | val loss=0.0160 | t=0.1s
[finetune_replay] ep  64/90 | train loss=0.0011 top1=1.000 | val loss=0.0165 | t=0.1s
[finetune_replay] ep  65/90 | train loss=0.0009 top1=1.000 | val loss=0.0164 | t=0.1s
[finetune_replay] ep  66/90 | train loss=0.0008 top1=1.000 | val loss=0.0168 | t=0.1s
[finetune_replay] ep  67/90 | train loss=0.0008 top1=1.000 | val loss=0.0179 | t=0.1s
[finetune_replay] ep  68/90 | train loss=0.0007 top1=1.000 | val loss=0.0202 | t=0.1s
[finetune_replay] ep  69/90 | train loss=0.0007 top1=1.000 | val loss=0.0211 | t=0.1s
[finetune_replay] ep  70/90 | train loss=0.0009 top1=1.000 | val loss=0.0219 | t=0.1s
[finetune_replay] ep  71/90 | train loss=0.0007 top1=1.000 | val loss=0.0224 | t=0.1s
[finetune_replay] ep  72/90 | train loss=0.0007 top1=1.000 | val loss=0.0237 | t=0.1s
[finetune_replay] ep  73/90 | train loss=0.0008 top1=1.000 | val loss=0.0252 | t=0.1s
[finetune_replay] ep  74/90 | train loss=0.0007 top1=1.000 | val loss=0.0262 | t=0.1s
[finetune_replay] ep  75/90 | train loss=0.0008 top1=1.000 | val loss=0.0258 | t=0.1s
[finetune_replay] ep  76/90 | train loss=0.0007 top1=1.000 | val loss=0.0261 | t=0.1s
[finetune_replay] ep  77/90 | train loss=0.0008 top1=1.000 | val loss=0.0270 | t=0.1s
[finetune_replay] ep  78/90 | train loss=0.0008 top1=1.000 | val loss=0.0273 | t=0.1s
[finetune_replay] ep  79/90 | train loss=0.0008 top1=1.000 | val loss=0.0259 | t=0.1s
[finetune_replay] ep  80/90 | train loss=0.0006 top1=1.000 | val loss=0.0254 | t=0.1s
[finetune_replay] ep  81/90 | train loss=0.0007 top1=1.000 | val loss=0.0267 | t=0.1s
[finetune_replay] ep  82/90 | train loss=0.0008 top1=1.000 | val loss=0.0264 | t=0.1s
[finetune_replay] ep  83/90 | train loss=0.0009 top1=1.000 | val loss=0.0274 | t=0.1s
[finetune_replay] ep  84/90 | train loss=0.0007 top1=1.000 | val loss=0.0279 | t=0.1s
[finetune_replay] ep  85/90 | train loss=0.0009 top1=1.000 | val loss=0.0286 | t=0.1s
[finetune_replay] ep  86/90 | train loss=0.0007 top1=1.000 | val loss=0.0269 | t=0.1s
[finetune_replay] ep  87/90 | train loss=0.0006 top1=1.000 | val loss=0.0266 | t=0.1s
[finetune_replay] ep  88/90 | train loss=0.0008 top1=1.000 | val loss=0.0258 | t=0.1s
[finetune_replay] ep  89/90 | train loss=0.0006 top1=1.000 | val loss=0.0259 | t=0.1s
[finetune_replay] ep  90/90 | train loss=0.0007 top1=1.000 | val loss=0.0259 | t=0.1s
[finetune_replay] DONE best_val_loss=0.0132 @ epoch 13
[14:41:51] [uncertainty] member 1: $ /home/s226137394/.conda/envs/maze/bin/python3 -u -m Equivariant_pathway.equivariant_CNN_hybrid.baseline_vs_p4.pool_x_selector.trainer.finetune_replay --demo_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_10/ensemble_dagger/demos --checkpoint_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_10/ensemble_dagger/checkpoints/member_1 --epochs 90 --batch_size 64 --lr 5e-05 --weight_decay 0.0001 --replay_mix 0.5 --replay_mix_floor 0.2 --seed 111 --resume --new_demos_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_10/ensemble_dagger/demos/round_001
[finetune_replay] device=cuda demo_dir=/weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_10/ensemble_dagger/demos new_demos_dir=/weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_10/ensemble_dagger/demos/round_001
[hybrid-dataset] 20 demos -> 103 samples
[hybrid-dataset] 1 demos -> 4 samples
[finetune_replay] sampler audit: {'n_old_samples': 103, 'n_new_samples': 4, 'replay_mix_target': 0.5, 'replay_mix_effective': 0.5, 'replay_mix_floor': 0.2}
[finetune_replay] trainable params: 1,400,028
[finetune_replay] WARM START from last_hybrid_policy.pth
[finetune_replay] ep   1/90 | train loss=0.8715 top1=0.763 | val loss=0.0568 | t=0.9s  *
[finetune_replay] ep   2/90 | train loss=0.0423 top1=1.000 | val loss=0.0366 | t=0.2s  *
[finetune_replay] ep   3/90 | train loss=0.0252 top1=1.000 | val loss=0.0494 | t=0.1s
[finetune_replay] ep   4/90 | train loss=0.0141 top1=1.000 | val loss=0.0390 | t=0.1s
[finetune_replay] ep   5/90 | train loss=0.0064 top1=1.000 | val loss=0.0417 | t=0.2s
[finetune_replay] ep   6/90 | train loss=0.0061 top1=1.000 | val loss=0.0375 | t=0.1s
[finetune_replay] ep   7/90 | train loss=0.0068 top1=1.000 | val loss=0.0229 | t=0.1s  *
[finetune_replay] ep   8/90 | train loss=0.0032 top1=1.000 | val loss=0.0229 | t=0.1s  *
[finetune_replay] ep   9/90 | train loss=0.0057 top1=1.000 | val loss=0.0210 | t=0.1s  *
[finetune_replay] ep  10/90 | train loss=0.0031 top1=1.000 | val loss=0.0190 | t=0.1s  *
[finetune_replay] ep  11/90 | train loss=0.0036 top1=1.000 | val loss=0.0197 | t=0.1s
[finetune_replay] ep  12/90 | train loss=0.0053 top1=1.000 | val loss=0.0213 | t=0.1s
[finetune_replay] ep  13/90 | train loss=0.0021 top1=1.000 | val loss=0.0243 | t=0.1s
[finetune_replay] ep  14/90 | train loss=0.0027 top1=1.000 | val loss=0.0286 | t=0.1s
[finetune_replay] ep  15/90 | train loss=0.0017 top1=1.000 | val loss=0.0294 | t=0.2s
[finetune_replay] ep  16/90 | train loss=0.0019 top1=1.000 | val loss=0.0285 | t=0.1s
[finetune_replay] ep  17/90 | train loss=0.0015 top1=1.000 | val loss=0.0262 | t=0.1s
[finetune_replay] ep  18/90 | train loss=0.0017 top1=1.000 | val loss=0.0256 | t=0.1s
[finetune_replay] ep  19/90 | train loss=0.0016 top1=1.000 | val loss=0.0240 | t=0.1s
[finetune_replay] ep  20/90 | train loss=0.0013 top1=1.000 | val loss=0.0210 | t=0.1s
[finetune_replay] ep  21/90 | train loss=0.0016 top1=1.000 | val loss=0.0188 | t=0.1s  *
[finetune_replay] ep  22/90 | train loss=0.0014 top1=1.000 | val loss=0.0179 | t=0.2s  *
[finetune_replay] ep  23/90 | train loss=0.0014 top1=1.000 | val loss=0.0176 | t=0.1s  *
[finetune_replay] ep  24/90 | train loss=0.0013 top1=1.000 | val loss=0.0167 | t=0.1s  *
[finetune_replay] ep  25/90 | train loss=0.0015 top1=1.000 | val loss=0.0166 | t=0.1s  *
[finetune_replay] ep  26/90 | train loss=0.0010 top1=1.000 | val loss=0.0169 | t=0.1s
[finetune_replay] ep  27/90 | train loss=0.0011 top1=1.000 | val loss=0.0170 | t=0.1s
[finetune_replay] ep  28/90 | train loss=0.0013 top1=1.000 | val loss=0.0167 | t=0.1s
[finetune_replay] ep  29/90 | train loss=0.0009 top1=1.000 | val loss=0.0166 | t=0.1s
[finetune_replay] ep  30/90 | train loss=0.0011 top1=1.000 | val loss=0.0170 | t=0.1s
[finetune_replay] ep  31/90 | train loss=0.0010 top1=1.000 | val loss=0.0162 | t=0.1s  *
[finetune_replay] ep  32/90 | train loss=0.0012 top1=1.000 | val loss=0.0163 | t=0.1s
[finetune_replay] ep  33/90 | train loss=0.0011 top1=1.000 | val loss=0.0162 | t=0.1s  *
[finetune_replay] ep  34/90 | train loss=0.0011 top1=1.000 | val loss=0.0159 | t=0.1s  *
[finetune_replay] ep  35/90 | train loss=0.0009 top1=1.000 | val loss=0.0148 | t=0.1s  *
[finetune_replay] ep  36/90 | train loss=0.0008 top1=1.000 | val loss=0.0143 | t=0.1s  *
[finetune_replay] ep  37/90 | train loss=0.0007 top1=1.000 | val loss=0.0146 | t=0.1s
[finetune_replay] ep  38/90 | train loss=0.0010 top1=1.000 | val loss=0.0148 | t=0.1s
[finetune_replay] ep  39/90 | train loss=0.0007 top1=1.000 | val loss=0.0157 | t=0.1s
[finetune_replay] ep  40/90 | train loss=0.0008 top1=1.000 | val loss=0.0149 | t=0.1s
[finetune_replay] ep  41/90 | train loss=0.0009 top1=1.000 | val loss=0.0141 | t=0.1s  *
[finetune_replay] ep  42/90 | train loss=0.0011 top1=1.000 | val loss=0.0135 | t=0.2s  *
[finetune_replay] ep  43/90 | train loss=0.0008 top1=1.000 | val loss=0.0135 | t=0.1s
[finetune_replay] ep  44/90 | train loss=0.0011 top1=1.000 | val loss=0.0134 | t=0.1s  *
[finetune_replay] ep  45/90 | train loss=0.0012 top1=1.000 | val loss=0.0132 | t=0.1s  *
[finetune_replay] ep  46/90 | train loss=0.0008 top1=1.000 | val loss=0.0139 | t=0.1s
[finetune_replay] ep  47/90 | train loss=0.0009 top1=1.000 | val loss=0.0148 | t=0.1s
[finetune_replay] ep  48/90 | train loss=0.0009 top1=1.000 | val loss=0.0147 | t=0.1s
[finetune_replay] ep  49/90 | train loss=0.0008 top1=1.000 | val loss=0.0145 | t=0.1s
[finetune_replay] ep  50/90 | train loss=0.0006 top1=1.000 | val loss=0.0143 | t=0.1s
[finetune_replay] ep  51/90 | train loss=0.0008 top1=1.000 | val loss=0.0143 | t=0.1s
[finetune_replay] ep  52/90 | train loss=0.0009 top1=1.000 | val loss=0.0138 | t=0.1s
[finetune_replay] ep  53/90 | train loss=0.0005 top1=1.000 | val loss=0.0134 | t=0.1s
[finetune_replay] ep  54/90 | train loss=0.0008 top1=1.000 | val loss=0.0128 | t=0.1s  *
[finetune_replay] ep  55/90 | train loss=0.0008 top1=1.000 | val loss=0.0122 | t=0.1s  *
[finetune_replay] ep  56/90 | train loss=0.0005 top1=1.000 | val loss=0.0123 | t=0.1s
[finetune_replay] ep  57/90 | train loss=0.0007 top1=1.000 | val loss=0.0131 | t=0.1s
[finetune_replay] ep  58/90 | train loss=0.0007 top1=1.000 | val loss=0.0133 | t=0.1s
[finetune_replay] ep  59/90 | train loss=0.0010 top1=1.000 | val loss=0.0132 | t=0.1s
[finetune_replay] ep  60/90 | train loss=0.0010 top1=1.000 | val loss=0.0134 | t=0.1s
[finetune_replay] ep  61/90 | train loss=0.0008 top1=1.000 | val loss=0.0136 | t=0.1s
[finetune_replay] ep  62/90 | train loss=0.0007 top1=1.000 | val loss=0.0139 | t=0.1s
[finetune_replay] ep  63/90 | train loss=0.0008 top1=1.000 | val loss=0.0141 | t=0.1s
[finetune_replay] ep  64/90 | train loss=0.0007 top1=1.000 | val loss=0.0144 | t=0.1s
[finetune_replay] ep  65/90 | train loss=0.0010 top1=1.000 | val loss=0.0146 | t=0.1s
[finetune_replay] ep  66/90 | train loss=0.0007 top1=1.000 | val loss=0.0148 | t=0.1s
[finetune_replay] ep  67/90 | train loss=0.0008 top1=1.000 | val loss=0.0146 | t=0.1s
[finetune_replay] ep  68/90 | train loss=0.0007 top1=1.000 | val loss=0.0145 | t=0.1s
[finetune_replay] ep  69/90 | train loss=0.0008 top1=1.000 | val loss=0.0141 | t=0.1s
[finetune_replay] ep  70/90 | train loss=0.0007 top1=1.000 | val loss=0.0141 | t=0.1s
[finetune_replay] ep  71/90 | train loss=0.0007 top1=1.000 | val loss=0.0138 | t=0.1s
[finetune_replay] ep  72/90 | train loss=0.0007 top1=1.000 | val loss=0.0143 | t=0.1s
[finetune_replay] ep  73/90 | train loss=0.0008 top1=1.000 | val loss=0.0139 | t=0.1s
[finetune_replay] ep  74/90 | train loss=0.0009 top1=1.000 | val loss=0.0141 | t=0.1s
[finetune_replay] ep  75/90 | train loss=0.0008 top1=1.000 | val loss=0.0145 | t=0.1s
[finetune_replay] ep  76/90 | train loss=0.0008 top1=1.000 | val loss=0.0147 | t=0.1s
[finetune_replay] ep  77/90 | train loss=0.0006 top1=1.000 | val loss=0.0146 | t=0.1s
[finetune_replay] ep  78/90 | train loss=0.0007 top1=1.000 | val loss=0.0142 | t=0.1s
[finetune_replay] ep  79/90 | train loss=0.0007 top1=1.000 | val loss=0.0136 | t=0.1s
[finetune_replay] ep  80/90 | train loss=0.0006 top1=1.000 | val loss=0.0137 | t=0.1s
[finetune_replay] ep  81/90 | train loss=0.0007 top1=1.000 | val loss=0.0132 | t=0.1s
[finetune_replay] ep  82/90 | train loss=0.0007 top1=1.000 | val loss=0.0138 | t=0.1s
[finetune_replay] ep  83/90 | train loss=0.0008 top1=1.000 | val loss=0.0141 | t=0.1s
[finetune_replay] ep  84/90 | train loss=0.0008 top1=1.000 | val loss=0.0140 | t=0.1s
[finetune_replay] ep  85/90 | train loss=0.0008 top1=1.000 | val loss=0.0141 | t=0.1s
[finetune_replay] ep  86/90 | train loss=0.0007 top1=1.000 | val loss=0.0143 | t=0.1s
[finetune_replay] ep  87/90 | train loss=0.0007 top1=1.000 | val loss=0.0137 | t=0.1s
[finetune_replay] ep  88/90 | train loss=0.0006 top1=1.000 | val loss=0.0143 | t=0.1s
[finetune_replay] ep  89/90 | train loss=0.0007 top1=1.000 | val loss=0.0143 | t=0.1s
[finetune_replay] ep  90/90 | train loss=0.0008 top1=1.000 | val loss=0.0145 | t=0.1s
[finetune_replay] DONE best_val_loss=0.0122 @ epoch 55
[14:42:16] [uncertainty] member 2: $ /home/s226137394/.conda/envs/maze/bin/python3 -u -m Equivariant_pathway.equivariant_CNN_hybrid.baseline_vs_p4.pool_x_selector.trainer.finetune_replay --demo_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_10/ensemble_dagger/demos --checkpoint_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_10/ensemble_dagger/checkpoints/member_2 --epochs 90 --batch_size 64 --lr 5e-05 --weight_decay 0.0001 --replay_mix 0.5 --replay_mix_floor 0.2 --seed 212 --resume --new_demos_dir /weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_10/ensemble_dagger/demos/round_001
[finetune_replay] device=cuda demo_dir=/weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_10/ensemble_dagger/demos new_demos_dir=/weka/s226137394/DmNfull/Equivariant_pathway/equivariant_CNN_hybrid/baseline_vs_p4/pool_x_selector/results/run_10/ensemble_dagger/demos/round_001
[hybrid-dataset] 20 demos -> 103 samples
[hybrid-dataset] 1 demos -> 4 samples
[finetune_replay] sampler audit: {'n_old_samples': 103, 'n_new_samples': 4, 'replay_mix_target': 0.5, 'replay_mix_effective': 0.5, 'replay_mix_floor': 0.2}
[finetune_replay] trainable params: 1,400,028
[finetune_replay] WARM START from last_hybrid_policy.pth
[finetune_replay] ep   1/90 | train loss=0.8261 top1=0.680 | val loss=0.0155 | t=1.1s  *
[finetune_replay] ep   2/90 | train loss=0.0622 top1=1.000 | val loss=0.0023 | t=0.2s  *
[finetune_replay] ep   3/90 | train loss=0.0268 top1=1.000 | val loss=0.0009 | t=0.1s  *
[finetune_replay] ep   4/90 | train loss=0.0212 top1=1.000 | val loss=0.0072 | t=0.1s
[finetune_replay] ep   5/90 | train loss=0.0247 top1=1.000 | val loss=0.0037 | t=0.1s
[finetune_replay] ep   6/90 | train loss=0.0177 top1=1.000 | val loss=0.0022 | t=0.1s
[finetune_replay] ep   7/90 | train loss=0.0126 top1=1.000 | val loss=0.0014 | t=0.1s
[finetune_replay] ep   8/90 | train loss=0.0118 top1=1.000 | val loss=0.0011 | t=0.2s
[finetune_replay] ep   9/90 | train loss=0.0055 top1=1.000 | val loss=0.0011 | t=0.1s
[finetune_replay] ep  10/90 | train loss=0.0057 top1=1.000 | val loss=0.0010 | t=0.1s
[finetune_replay] ep  11/90 | train loss=0.0038 top1=1.000 | val loss=0.0009 | t=0.2s
[finetune_replay] ep  12/90 | train loss=0.0039 top1=1.000 | val loss=0.0010 | t=0.1s
[finetune_replay] ep  13/90 | train loss=0.0030 top1=1.000 | val loss=0.0019 | t=0.1s
[finetune_replay] ep  14/90 | train loss=0.0039 top1=1.000 | val loss=0.0022 | t=0.1s
[finetune_replay] ep  15/90 | train loss=0.0031 top1=1.000 | val loss=0.0019 | t=0.1s
[finetune_replay] ep  16/90 | train loss=0.0023 top1=1.000 | val loss=0.0014 | t=0.1s
[finetune_replay] ep  17/90 | train loss=0.0018 top1=1.000 | val loss=0.0011 | t=0.1s
[finetune_replay] ep  18/90 | train loss=0.0022 top1=1.000 | val loss=0.0010 | t=0.1s
[finetune_replay] ep  19/90 | train loss=0.0022 top1=1.000 | val loss=0.0009 | t=0.1s  *
[finetune_replay] ep  20/90 | train loss=0.0018 top1=1.000 | val loss=0.0009 | t=0.1s  *
[finetune_replay] ep  21/90 | train loss=0.0023 top1=1.000 | val loss=0.0009 | t=0.1s
[finetune_replay] ep  22/90 | train loss=0.0018 top1=1.000 | val loss=0.0009 | t=0.1s
[finetune_replay] ep  23/90 | train loss=0.0018 top1=1.000 | val loss=0.0009 | t=0.2s
[finetune_replay] ep  24/90 | train loss=0.0021 top1=1.000 | val loss=0.0009 | t=0.1s
[finetune_replay] ep  25/90 | train loss=0.0013 top1=1.000 | val loss=0.0009 | t=0.1s
